week_start_date,category_name,has_promotion,transaction_count,avg_revenue_per_transaction,avg_units_per_transaction,total_discount_amount,discount_pct_of_revenue,gross_profit,net_margin,uplift_vs_non_promo
2023-07-18,Grooming,False,163,110.57613496932515,2.049079754601227,0.0,0.0,5386.27,29.88402627398662,-30.330791533556724
2023-07-18,Grooming,True,278,77.03751798561152,1.9676258992805755,6863.01,32.04553700126342,1675.53,7.823572836368721,-30.330791533556724
2023-07-18,Toys,False,189,64.19142857142857,2.1587301587301586,0.0,0.0,3644.06,30.036316638886824,-31.80666344777565
2023-07-18,Toys,True,325,43.77427692307692,2.0153846153846153,4541.27,31.92088926127098,1131.84,7.955778736229499,-31.80666344777565
2023-07-18,Treats,False,172,31.88970930232558,2.302325581395349,0.0,0.0,1682.42,30.672940713171908,-36.457851021258925
2023-07-18,Treats,True,273,20.263406593406593,2.062271062271062,1861.14,33.64371437712587,374.22,6.7647521380487445,-36.457851021258925
2023-07-18,Wellness,False,166,104.0816265060241,2.180722891566265,0.0,0.0,5146.66,29.78813547059451,-31.359152562407694
2023-07-18,Wellness,True,239,71.44251046025104,2.1046025104602513,6276.06,36.75635850811158,790.8100000000001,4.631456020465024,-31.359152562407694
2023-07-25,Accessories,False,140,111.8465,2.0285714285714285,0.0,0.0,4649.52,29.69324667544807,-28.957205036957472
2023-07-25,Accessories,True,241,79.45887966804979,1.9128630705394192,5732.43,29.935001219345693,1602.19,8.366706545674955,-28.957205036957472
2023-07-25,Grooming,False,117,116.1359829059829,2.0,0.0,0.0,4033.19,29.682195422251862,-36.39684101497151
2023-07-25,Grooming,True,208,73.86615384615385,1.9855769230769231,5976.37,38.898123945595536,355.35999999999996,2.312915252119067,-36.39684101497151
2023-07-25,Toys,False,142,57.657042253521126,2.0211267605633805,0.0,0.0,2356.26,28.779451101092086,-26.970201626801998
2023-07-25,Toys,True,258,42.106821705426356,1.9728682170542635,3803.36,35.01025446538382,646.38,5.949983246743614,-26.970201626801998
2023-07-25,Treats,False,141,32.0363829787234,2.099290780141844,0.0,0.0,1335.79,29.571652797234176,-33.83353611870539
2023-07-25,Treats,True,237,21.1973417721519,1.9662447257383966,1697.87,33.79673034393815,300.32,5.977980679846811,-33.83353611870539
2023-07-25,Wellness,False,128,96.4278125,2.09375,0.0,0.0,3720.01,30.139207114127625,-33.166275987796844
2023-07-25,Wellness,True,208,64.44629807692307,1.8269230769230769,3952.4,29.48489462380131,1353.04,10.093675190210535,-33.166275987796844
2023-08-01,Accessories,False,198,104.59444444444445,1.9898989898989898,0.0,0.0,6323.34,30.53322839055947,-23.51194084775033
2023-08-01,Accessories,True,261,80.00226053639847,1.9348659003831417,6860.7,32.85683019493066,1466.16,7.0216406720304825,-23.51194084775033
2023-08-01,Grooming,False,154,110.18474025974027,2.168831168831169,0.0,0.0,5040.82,29.707015077981207,-31.933514728515703
2023-08-01,Grooming,True,250,74.99888,2.032,6506.54,34.702064884167086,1070.22,5.7079252383499215,-31.933514728515703
2023-08-01,Toys,False,207,60.61386473429952,2.0,0.0,0.0,3792.77,30.22833219229428,-26.116402740076143
2023-08-01,Toys,True,297,44.78370370370371,1.9966329966329965,4509.06,33.900769580081594,812.5,6.1086734893339845,-26.116402740076143
2023-08-01,Treats,False,170,28.416470588235295,2.0294117647058822,0.0,0.0,1473.68,30.50592034445009,-28.147542926876458
2023-08-01,Treats,True,266,20.417932330827067,2.011278195488722,1905.39,35.082496036759096,341.67,6.290909693490299,-28.147542926876458
2023-08-01,Wellness,False,160,91.703625,1.98125,0.0,0.0,4434.25,30.22133803325453,-21.457054042574786
2023-08-01,Wellness,True,269,72.02672862453531,1.9739776951672863,6881.64,35.51779363195739,948.9,4.897500359996218,-21.457054042574786
2023-08-08,Accessories,False,173,105.3092485549133,2.0115606936416186,0.0,0.0,5336.59,29.292148091224345,-25.97969856949599
2023-08-08,Accessories,True,224,77.95022321428571,1.9196428571428572,5235.7,29.985367264478533,1747.9,10.010394682961596,-25.97969856949599
2023-08-08,Grooming,False,145,106.73296551724138,2.0206896551724136,0.0,0.0,4816.45,31.121496897185164,-29.719787312951855
2023-08-08,Grooming,True,232,75.0121551724138,1.8577586206896552,5685.78,32.67160149906551,1257.27,7.224518784886172,-29.719787312951855
2023-08-08,Toys,False,157,55.9959872611465,1.9872611464968153,0.0,0.0,2494.39,28.37316595706603,-23.66910585371235
2023-08-08,Toys,True,286,42.742237762237764,1.986013986013986,4597.81,37.61211294243607,530.49,4.339642089349692,-23.66910585371235
2023-08-08,Treats,False,131,26.56801526717557,1.9083969465648856,0.0,0.0,1078.93,31.000083323507578,-28.468039364660942
2023-08-08,Treats,True,225,19.00462222222222,1.8622222222222222,1487.96,34.79761648627356,203.69000000000003,4.763519518057651,-28.468039364660942
2023-08-08,Wellness,False,132,92.11962121212122,1.946969696969697,0.0,0.0,3637.14,29.911207348150754,-29.703418671655722
2023-08-08,Wellness,True,216,64.75694444444444,1.8703703703703705,4462.04,31.900196604108533,1090.28,7.794673815906503,-29.703418671655722
2023-08-15,Accessories,False,137,102.60423357664234,1.9854014598540146,0.0,0.0,4167.97,29.650958469860832,-28.38126056363385
2023-08-15,Accessories,True,184,73.48385869565217,1.875,4102.45,30.341253587927074,1148.41,8.493509740011781,-28.38126056363385
2023-08-15,Grooming,False,97,98.60793814432989,1.8969072164948453,0.0,0.0,2896.5,30.282374121400245,-20.866301119152805
2023-08-15,Grooming,True,147,78.03210884353742,1.945578231292517,3938.56,34.335769681411946,619.36,5.399486693075466,-20.866301119152805
2023-08-15,Toys,False,127,50.925039370078736,1.9133858267716535,0.0,0.0,1968.3799999999999,30.435038067372382,-15.994173928325822
2023-08-15,Toys,True,195,42.78,1.958974358974359,2855.71,34.23250740220877,557.52,6.683209263853623,-15.994173928325822
2023-08-15,Treats,False,91,28.765604395604395,2.131868131868132,0.0,0.0,789.3,30.152769447627026,-30.704921494710064
2023-08-15,Treats,True,162,19.93314814814815,1.9691358024691359,1022.93,31.677799558390646,257.61,7.977591765064094,-30.704921494710064
2023-08-15,Wellness,False,100,85.0371,1.94,0.0,0.0,2506.91,29.480191586962697,-17.58738936555581
2023-08-15,Wellness,True,170,70.08129411764706,1.923529411764706,3528.31,29.61527033310646,1262.8,10.599455086612807,-17.58738936555581
2023-08-22,Accessories,False,124,102.33177419354838,1.8709677419354838,0.0,0.0,3872.02,30.5144399068786,-22.54599629037041
2023-08-22,Accessories,True,178,79.26005617977528,1.9269662921348314,4437.35,31.452075340099235,1140.04,8.080639113598595,-22.54599629037041
2023-08-22,Grooming,False,106,108.40481132075472,2.0660377358490565,0.0,0.0,3439.67,29.93383465713073,-28.589328640101915
2023-08-22,Grooming,True,169,77.41260355029586,1.9230769230769231,4622.11,35.329858523409456,657.27,5.023951422982434,-28.589328640101915
2023-08-22,Toys,False,114,49.08482456140351,1.8771929824561404,0.0,0.0,1660.64,29.677232574467453,-16.152243064615703
2023-08-22,Toys,True,164,41.1565243902439,1.9085365853658536,2339.93,34.6673244765989,450.71,6.677511641308881,-16.152243064615703
2023-08-22,Treats,False,116,29.67508620689655,2.043103448275862,0.0,0.0,1005.7,29.215846335736988,-32.66565332028682
2023-08-22,Treats,True,177,19.981525423728815,1.8587570621468927,1227.8,34.71568369651211,214.96,6.077930743934065,-32.66565332028682
2023-08-22,Wellness,False,100,93.2807,2.06,0.0,0.0,2757.28,29.558954853465984,-25.102293512638823
2023-08-22,Wellness,True,143,69.86510489510489,2.034965034965035,3780.38,37.83895238676352,583.69,5.842327522267603,-25.102293512638823
2023-08-29,Accessories,False,101,84.7680198019802,1.7326732673267327,0.0,0.0,2640.06,30.836166731098285,-13.402930891545473
2023-08-29,Accessories,True,145,73.40662068965518,1.7586206896551724,2347.91,22.058613523536156,1650.19,15.503534398850096,-13.402930891545473
2023-08-29,Grooming,False,84,91.3997619047619,1.75,0.0,0.0,2263.88,29.486895610331707,-9.727236494158213
2023-08-29,Grooming,True,132,82.50909090909092,1.9545454545454546,2750.68,25.255986484498926,1315.7,12.08039518142977,-9.727236494158213
2023-08-29,Toys,False,97,52.56536082474227,1.8762886597938144,0.0,0.0,1526.36,29.935436295308353,-18.222086424144823
2023-08-29,Toys,True,159,42.98685534591195,1.849056603773585,1431.15,20.93882728521357,1009.51,14.76990918680498,-18.222086424144823
2023-08-29,Treats,False,76,29.436184210526317,1.9210526315789473,0.0,0.0,670.46,29.96938068523346,-31.7604487842059
2023-08-29,Treats,True,125,20.08712,1.808,714.49,28.455647200782014,230.57,9.182799724396855,-31.7604487842059
2023-08-29,Wellness,False,79,82.85746835443038,1.6835443037974684,0.0,0.0,1915.99,29.27079291263795,-23.77922832495952
2023-08-29,Wellness,True,113,63.15460176991151,1.7256637168141593,1642.31,23.012918151407764,1043.53,14.6224954354163,-23.77922832495952
2023-09-05,Accessories,False,73,81.09383561643835,1.643835616438356,0.0,0.0,1847.38,31.20653394933466,4.3155414232492015
2023-09-05,Accessories,True,95,84.59347368421052,1.694736842105263,1187.06,14.771078520426512,1617.6,20.12846580176396,4.3155414232492015
2023-09-05,Grooming,False,66,74.90469696969697,1.4545454545454546,0.0,0.0,1372.94,27.771450995299524,1.3441373616913248
2023-09-05,Grooming,True,79,75.91151898734178,1.7215189873417722,893.31,14.89592313502647,1133.48,18.90075220818059,1.3441373616913248
2023-09-05,Toys,False,62,53.726451612903226,1.7580645161290323,0.0,0.0,1053.05,31.613249915932677,-23.52476789701844
2023-09-05,Toys,True,105,41.087428571428575,1.5904761904761904,598.95,13.883287206372035,837.52,19.41319091924319,-23.52476789701844
2023-09-05,Treats,False,62,20.324032258064516,1.3709677419354838,0.0,0.0,366.04,29.048718742289008,-10.287005841528435
2023-09-05,Treats,True,94,18.233297872340426,1.5957446808510638,249.04,14.530348380613834,337.1,19.668247828079522,-10.287005841528435
2023-09-05,Wellness,False,66,72.83636363636363,1.5303030303030303,0.0,0.0,1494.41,31.086911299710625,-9.403929819427255
2023-09-05,Wellness,True,77,65.98688311688312,1.5324675324675325,759.88,14.955353189040924,1063.64,20.933715673516197,-9.403929819427255
2023-09-12,Accessories,False,71,88.88014084507041,1.732394366197183,0.0,0.0,1838.37,29.131969149776143,-9.416983665187862
2023-09-12,Accessories,True,96,80.5103125,1.65625,1113.33,14.404598789749448,1504.43,19.46476835912332,-9.416983665187862
2023-09-12,Grooming,False,51,96.34117647058822,1.5294117647058822,0.0,0.0,1564.33,31.83803476207273,-21.61607033803427
2023-09-12,Grooming,True,80,75.51599999999999,1.625,855.33,14.158092324802995,1247.68,20.652576937334363,-21.61607033803427
2023-09-12,Toys,False,93,45.119677419354836,1.4193548387096775,0.0,0.0,1265.34,30.154928469797127,-16.67810783248817
2023-09-12,Toys,True,116,37.59456896551724,1.5172413793103448,627.37,14.386019624071158,888.96,20.384455751812006,-16.67810783248817
2023-09-12,Treats,False,52,22.081346153846155,1.4423076923076923,0.0,0.0,338.16,29.45054562236708,-8.274687908806515
2023-09-12,Treats,True,98,20.254183673469388,1.6326530612244898,307.19,15.476268445412902,371.84,18.73334307348004,-8.274687908806515
2023-09-12,Wellness,False,64,84.98921875,1.71875,0.0,0.0,1643.13,30.20842717182322,-21.82741806073499
2023-09-12,Wellness,True,75,66.43826666666666,1.72,767.34,15.399558888749777,1030.35,20.677842287673432,-21.82741806073499
2023-09-19,Accessories,False,66,81.00045454545455,1.5151515151515151,0.0,0.0,1532.72,28.670246893483824,-4.261834146759793
2023-09-19,Accessories,True,103,77.5483495145631,1.7087378640776698,1094.02,13.696685312512368,1526.4,19.109907004459593,-4.261834146759793
2023-09-19,Grooming,False,71,78.26718309859156,1.5211267605633803,0.0,0.0,1549.54,27.88462057559643,-3.3830085654940762
2023-09-19,Grooming,True,83,75.61939759036144,1.6626506024096386,911.85,14.528209597522384,1347.08,21.462587689455997,-3.3830085654940762
2023-09-19,Toys,False,84,46.42333333333333,1.6071428571428572,0.0,0.0,1219.56,31.274297613056017,4.313114812860344
2023-09-19,Toys,True,128,48.425625,1.7734375,821.12,13.247118648440706,1309.85,21.13179360100845,4.313114812860344
2023-09-19,Treats,False,69,22.161884057971015,1.4927536231884058,0.0,0.0,466.16,30.48451120540523,-0.5955321533063894
2023-09-19,Treats,True,103,22.02990291262136,1.825242718446602,329.62,14.526592275276972,423.74,18.67452888394474,-0.5955321533063894
2023-09-19,Wellness,False,64,74.97,1.546875,0.0,0.0,1473.88,30.718120581559553,-5.25570497552283
2023-09-19,Wellness,True,99,71.02979797979798,1.6464646464646464,998.04,14.192933681267045,1328.72,18.89546996209886,-5.25570497552283
2023-09-26,Accessories,False,77,70.8303896103896,1.4415584415584415,0.0,0.0,1706.58,31.290773275827878,5.218332175974339
2023-09-26,Accessories,True,119,74.52655462184873,1.6218487394957983,1231.8,13.889358708078344,1766.72,19.92093506797871,5.218332175974339
2023-09-26,Grooming,False,60,76.41116666666667,1.55,0.0,0.0,1333.78,29.09217021071765,-4.448376753239485
2023-09-26,Grooming,True,109,73.01211009174311,1.6605504587155964,1186.79,14.912569487025538,1557.7,19.573226510115255,-4.448376753239485
2023-09-26,Toys,False,80,52.655625,1.7875,0.0,0.0,1305.8700000000001,31.000249261111467,-19.852783925633446
2023-09-26,Toys,True,114,42.20201754385965,1.605263157894737,697.43,14.496479963746953,921.11,19.145796222426558,-19.852783925633446
2023-09-26,Treats,False,60,24.538999999999998,1.7,0.0,0.0,442.94,30.08408383931016,-9.716318334996028
2023-09-26,Treats,True,87,22.15471264367816,1.6436781609195403,257.05,13.33620412355466,405.69,21.0479076089667,-9.716318334996028
2023-09-26,Wellness,False,66,75.59575757575757,1.5303030303030303,0.0,0.0,1469.3,29.448902856495586,-0.996014988001229
2023-09-26,Wellness,True,96,74.8428125,1.6145833333333333,1082.12,15.061009810837565,1436.51,19.993430676233938,-0.996014988001229
2023-10-03,Accessories,False,77,79.66012987012986,1.4805194805194806,0.0,0.0,1829.8600000000001,29.832258148655928,-9.502270692658014
2023-10-03,Accessories,True,115,72.09060869565218,1.6434782608695653,1176.45,14.190475271456188,1663.3700000000001,20.06376034024572,-9.502270692658014
2023-10-03,Grooming,False,51,85.90588235294118,1.8627450980392157,0.0,0.0,1246.95,28.46138044370755,-4.450036519623179
2023-10-03,Grooming,True,102,82.08303921568627,1.6862745098039216,1207.63,14.423819971882324,1534.85,18.33210510159865,-4.450036519623179
2023-10-03,Toys,False,76,49.82934210526316,1.736842105263158,0.0,0.0,1120.27,29.58175668002905,-21.728460913085453
2023-10-03,Toys,True,114,39.00219298245614,1.631578947368421,653.19,14.690806859709937,860.33,19.34956423952334,-21.728460913085453
2023-10-03,Treats,False,52,24.317115384615384,1.75,0.0,0.0,382.13,30.220088731401418,-16.577611913841857
2023-10-03,Treats,True,98,20.285918367346937,1.7040816326530612,296.88,14.933451373721123,383.88,19.309664892697604,-16.577611913841857
2023-10-03,Wellness,False,73,69.84164383561644,1.5205479452054795,0.0,0.0,1571.47,30.82256533370387,-10.924706137973399
2023-10-03,Wellness,True,97,62.21164948453608,1.5670103092783505,889.09,14.733376087281904,1205.48,19.976369327848236,-10.924706137973399
2023-10-10,Accessories,False,61,87.8116393442623,1.6721311475409837,0.0,0.0,1608.31,30.02533365941069,-20.20307158088431
2023-10-10,Accessories,True,111,70.07099099099099,1.6936936936936937,1058.94,13.614763920243869,1592.75,20.477945147004007,-20.20307158088431
2023-10-10,Grooming,False,61,73.73409836065574,1.4754098360655739,0.0,0.0,1331.92,29.612831218950326,-3.897244862968452
2023-10-10,Grooming,True,100,70.8605,1.54,1026.06,14.479999435508569,1394.26,19.676124215886187,-3.897244862968452
2023-10-10,Toys,False,75,42.3732,1.5066666666666666,0.0,0.0,973.15,30.62155639255296,-2.150675984346158
2023-10-10,Toys,True,127,41.461889763779524,1.7322834645669292,735.35,13.965011033751901,1044.29,19.83208182829506,-2.150675984346158
2023-10-10,Treats,False,51,21.5721568627451,1.6666666666666667,0.0,0.0,336.03,30.543183842616166,-0.8175418402229658
2023-10-10,Treats,True,88,21.395795454545453,1.7613636363636365,270.81,14.38313602395629,399.21999999999997,21.203188816822973,-0.8175418402229658
2023-10-10,Wellness,False,69,80.41202898550725,1.6376811594202898,0.0,0.0,1691.91,30.493490951488887,-3.04877836309065
2023-10-10,Wellness,True,90,77.96044444444443,1.7666666666666666,1016.83,14.492107108446096,1431.71,20.405077218643587,-3.04877836309065
2023-10-17,Accessories,False,85,84.2649411764706,1.6235294117647059,0.0,0.0,2139.91,29.876495981856955,-2.89795171204102
2023-10-17,Accessories,True,124,81.82298387096773,1.653225806451613,1445.82,14.250077616410895,1953.79,19.256656531357596,-2.89795171204102
2023-10-17,Grooming,False,68,81.28720588235294,1.6470588235294117,0.0,0.0,1668.25,30.180749810488557,-8.132414448155298
2023-10-17,Grooming,True,91,74.6765934065934,1.5274725274725274,975.05,14.348318095463023,1299.82,19.127460978252138,-8.132414448155298
2023-10-17,Toys,False,92,43.17510869565218,1.6304347826086956,0.0,0.0,1209.79,30.457112214910847,-5.042733036627081
2023-10-17,Toys,True,124,40.997903225806446,1.653225806451613,721.4,14.190340182618662,1031.16,20.283492074728393,-5.042733036627081
2023-10-17,Treats,False,74,20.393783783783785,1.445945945945946,0.0,0.0,458.76,30.398770160468608,-6.036039114812933
2023-10-17,Treats,True,114,19.16280701754386,1.5964912280701755,306.63,14.03623612992363,446.5,20.438898450937288,-6.036039114812933
2023-10-17,Wellness,False,62,65.72032258064516,1.403225806451613,0.0,0.0,1246.98,30.603289599615525,5.849823356243406
2023-10-17,Wellness,True,97,69.56484536082475,1.7628865979381443,1018.85,15.099017604280052,1379.22,20.43958095909617,5.849823356243406
2023-10-24,Accessories,False,85,96.28517647058823,1.6705882352941177,0.0,0.0,2518.34,30.770603012615616,-30.299894515932657
2023-10-24,Accessories,True,115,67.11086956521739,1.5826086956521739,1135.32,14.710505004695056,1519.05,19.682549965984943,-30.299894515932657
2023-10-24,Grooming,False,75,80.24813333333333,1.5866666666666667,0.0,0.0,1820.91,30.25466012916101,0.9945427109927086
2023-10-24,Grooming,True,85,81.04623529411765,1.7058823529411764,931.11,13.516032243031425,1344.52,19.51710933337695,0.9945427109927086
2023-10-24,Toys,False,79,42.32848101265823,1.5569620253164558,0.0,0.0,990.6899999999999,29.626340106751105,-0.8242622247944894
2023-10-24,Toys,True,120,41.97958333333334,1.675,651.02,12.92334567398578,1029.86,20.44366805291849,-0.8242622247944894
2023-10-24,Treats,False,76,20.654605263157894,1.605263157894737,0.0,0.0,467.92,29.808568243331862,-13.395042606051982
2023-10-24,Treats,True,91,17.88791208791209,1.5714285714285714,234.25,14.390588524379904,329.27,20.22791497725751,-13.395042606051982
2023-10-24,Wellness,False,77,71.7951948051948,1.4935064935064934,0.0,0.0,1591.05,28.78045956842809,-4.193412243719611
2023-10-24,Wellness,True,95,68.78452631578948,1.7052631578947368,916.02,14.018146676193389,1411.96,21.607674920763756,-4.193412243719611
2023-10-31,Accessories,False,74,86.71337837837838,1.662162162162162,0.0,0.0,1898.11,29.580366507236544,-20.76513565972216
2023-10-31,Accessories,True,101,68.70722772277227,1.603960396039604,994.6999999999999,14.33403031660895,1332.5,19.201865282880696,-20.76513565972216
2023-10-31,Grooming,False,45,81.73511111111111,1.6222222222222222,0.0,0.0,1109.94,30.17715764746004,2.4431516287702304
2023-10-31,Grooming,True,84,83.73202380952381,1.7261904761904763,947.83,13.47595574885107,1431.34,20.35035238551269,2.4431516287702304
2023-10-31,Toys,False,75,39.7304,1.5066666666666666,0.0,0.0,891.66,29.92368564121179,5.344318225366512
2023-10-31,Toys,True,121,41.85371900826446,1.7685950413223142,735.0600000000001,14.514542977308903,950.13,18.761329305132243,5.344318225366512
2023-10-31,Treats,False,60,22.582333333333334,1.75,0.0,0.0,399.04,29.450750586720115,-3.480243950965821
2023-10-31,Treats,True,92,21.79641304347826,1.7391304347826086,291.53000000000003,14.538191864429958,404.56,20.174839298438528,-3.480243950965821
2023-10-31,Wellness,False,59,81.56559322033898,1.8135593220338984,0.0,0.0,1437.72,29.87550832541349,2.1386551740356285
2023-10-31,Wellness,True,71,83.31,1.9014084507042253,821.9,13.895158249941437,1153.1,19.49447253681405,2.1386551740356285
2023-11-07,Accessories,False,108,90.75962962962964,1.7222222222222223,0.0,0.0,2894.67,29.53130164740915,-15.477252627920096
2023-11-07,Accessories,True,154,76.71253246753247,1.6623376623376624,1736.61,14.699929658116895,2361.91,19.992923488176892,-15.477252627920096
2023-11-07,Grooming,False,89,73.16887640449438,1.3820224719101124,0.0,0.0,1974.13,30.31512446963077,16.279163574700107
2023-11-07,Grooming,True,127,85.08015748031497,1.779527559055118,1565.3700000000001,14.487218167581245,2080.71,19.256597298701248,16.279163574700107
2023-11-07,Toys,False,106,48.62330188679245,1.669811320754717,0.0,0.0,1520.5,29.500957495720954,-10.855051571092991
2023-11-07,Toys,True,161,43.345217391304345,1.7267080745341614,993.34,14.234127859820445,1376.32,19.72206380094235,-10.855051571092991
2023-11-07,Treats,False,94,20.262978723404256,1.5319148936170213,0.0,0.0,564.12,29.616951572919053,3.6483744501043622
2023-11-07,Treats,True,129,21.002248062015504,1.7829457364341086,375.51,13.860088805549106,534.09,19.713282815785792,3.6483744501043622
2023-11-07,Wellness,False,76,83.9475,1.9473684210526316,0.0,0.0,1861.9199999999998,29.18365331715323,-2.2082953331667254
2023-11-07,Wellness,True,149,82.09369127516779,1.8791946308724832,1752.1299999999999,14.324196612806588,2484.44,20.31105399298066,-2.2082953331667254
2023-11-14,Accessories,False,70,94.49114285714286,1.7142857142857142,0.0,0.0,1975.48,29.866442508590392,-16.381396685335428
2023-11-14,Accessories,True,138,79.01217391304348,1.6521739130434783,1514.26,13.88760491870507,2077.14,19.04989874977814,-16.381396685335428
2023-11-14,Grooming,False,82,81.62512195121951,1.5975609756097562,0.0,0.0,1971.1,29.449027827989728,-6.985190940509033
2023-11-14,Grooming,True,113,75.92345132743363,1.7079646017699115,1236.28,14.40994947169489,1650.67,19.240035667035468,-6.985190940509033
2023-11-14,Toys,False,95,47.19410526315789,1.5578947368421052,0.0,0.0,1344.86,29.99616366004006,-18.797703325619203
2023-11-14,Toys,True,152,38.32269736842105,1.611842105263158,810.53,13.914558673313717,1145.8899999999999,19.671762474138472,-18.797703325619203
2023-11-14,Treats,False,81,27.275925925925925,1.876543209876543,0.0,0.0,664.4,30.072193178975688,-18.499558693055224
2023-11-14,Treats,True,114,22.229999999999997,1.736842105263158,369.58,14.583579957535422,508.87,20.07994570320648,-18.499558693055224
2023-11-14,Wellness,False,81,71.6404938271605,1.5802469135802468,0.0,0.0,1740.65,29.99631217601777,-1.8803667097594585
2023-11-14,Wellness,True,118,70.29338983050849,1.7033898305084745,1223.54,14.751007279415479,1544.03,18.61483708716992,-1.8803667097594585
2023-11-21,Accessories,False,194,91.93520618556701,1.809278350515464,0.0,0.0,5275.73,29.58005498045017,-18.050543871122265
2023-11-21,Accessories,True,274,75.34040145985402,1.781021897810219,5329.07,25.81504771288532,2464.63,11.939145300138401,-18.050543871122265
2023-11-21,Grooming,False,162,99.1333950617284,1.8703703703703705,0.0,0.0,4874.0,30.34942940706341,-28.516688096625238
2023-11-21,Grooming,True,253,70.86383399209485,1.7628458498023716,4094.2000000000003,22.836202593069558,2398.81,13.379832724898924,-28.516688096625238
2023-11-21,Toys,False,204,52.818137254901956,1.7009803921568627,0.0,0.0,3275.41,30.398518779753836,-16.0896727933747
2023-11-21,Toys,True,312,44.319871794871794,1.8333333333333333,3258.5299999999997,23.56506458004718,1972.56,14.265175949897,-16.0896727933747
2023-11-21,Treats,False,176,27.604943181818182,1.9261363636363635,0.0,0.0,1435.49,29.54613283605136,-23.109374856055364
2023-11-21,Treats,True,269,21.225613382899628,1.8141263940520447,1277.04,22.366188006700476,788.35,13.807229464294243,-23.109374856055364
2023-11-21,Wellness,False,158,82.7967088607595,1.8164556962025316,0.0,0.0,4011.62,30.6654701006254,-18.953289648732202
2023-11-21,Wellness,True,227,67.1040088105727,1.7797356828193833,3472.68,22.79766894839277,2054.81,13.489546440169248,-18.953289648732202
2023-11-28,Accessories,False,245,106.33257142857143,1.9183673469387754,0.0,0.0,7969.91,30.592926006505937,-25.31633170494369
2023-11-28,Accessories,True,385,79.41306493506494,1.8233766233766233,8241.48,26.955818385733675,3369.3,11.020137024788324,-25.31633170494369
2023-11-28,Grooming,False,214,112.96621495327103,2.046728971962617,0.0,0.0,7294.62,30.174516655172717,-38.09466562675684
2023-11-28,Grooming,True,336,69.9321130952381,1.7172619047619047,6046.49,25.732821669313406,2635.99,11.21832014806829,-38.09466562675684
2023-11-28,Toys,False,261,59.99172413793104,1.9846743295019158,0.0,0.0,4745.25,30.30590426265498,-30.13920558241293
2023-11-28,Toys,True,446,41.91069506726457,1.8318385650224216,5002.82,26.764254765496638,2227.77,11.918198903604456,-30.13920558241293
2023-11-28,Treats,False,221,25.291221719457013,1.8868778280542986,0.0,0.0,1675.8,29.981965734890935,-22.816620189128923
2023-11-28,Treats,True,355,19.52061971830986,1.7464788732394365,1987.76,28.684150526272155,679.57,9.80645961944036,-22.816620189128923
2023-11-28,Wellness,False,218,96.54454128440366,1.9128440366972477,0.0,0.0,6090.21,28.93663665247305,-28.849315364153576
2023-11-28,Wellness,True,333,68.69210210210211,1.7987987987987988,6221.07,27.196564554281377,2430.15,10.623852705657852,-28.849315364153576
2023-12-05,Accessories,False,242,101.85818181818182,1.9669421487603307,0.0,0.0,7399.54,30.018807546384778,-26.16572793263395
2023-12-05,Accessories,True,429,75.20624708624709,1.8135198135198136,9347.99,28.973904860851064,3386.39,10.496046923642133,-26.16572793263395
2023-12-05,Grooming,False,206,98.39834951456311,1.9611650485436893,0.0,0.0,6072.93,29.96009878608993,-26.6482888049597
2023-12-05,Grooming,True,339,72.17687315634218,1.7699115044247788,7281.99,29.76132869270549,2182.24,8.918765602035931,-26.6482888049597
2023-12-05,Toys,False,251,54.62697211155379,1.840637450199203,0.0,0.0,4182.1,30.500963798655384,-28.293793908562666
2023-12-05,Toys,True,452,39.17092920353982,1.7853982300884956,5325.53,30.07880144092603,1669.97,9.432055784551629,-28.293793908562666
2023-12-05,Treats,False,210,27.566619047619046,2.0238095238095237,0.0,0.0,1740.68,30.068803020901736,-29.675624717024945
2023-12-05,Treats,True,342,19.386052631578945,1.8362573099415205,2060.31,31.075424998072243,597.79,9.01639962413307,-29.675624717024945
2023-12-05,Wellness,False,200,96.0316,2.07,0.0,0.0,5819.58,30.300338638529905,-31.535565105259856
2023-12-05,Wellness,True,323,65.74749226006192,1.8173374613003095,5867.93,27.63142033222011,2336.76,11.003539199601677,-31.535565105259856
2023-12-12,Accessories,False,267,122.1769288389513,2.2322097378277155,0.0,0.0,9906.16,30.367208603963846,-38.33592064651745
2023-12-12,Accessories,True,485,75.33927835051547,2.022680412371134,11789.58,32.265257782319914,2525.96,6.912947751135225,-38.33592064651745
2023-12-12,Grooming,False,241,115.2701244813278,2.1742738589211617,0.0,0.0,8234.05,29.64010208746442,-32.10758772574154
2023-12-12,Grooming,True,452,78.25966814159293,1.9800884955752212,12697.4,35.89536422455548,1813.0,5.125324502584709,-32.10758772574154
2023-12-12,Toys,False,306,60.301732026143796,2.1372549019607843,0.0,0.0,5389.35,29.206880648675305,-28.510808754357985
2023-12-12,Toys,True,526,43.10922053231939,2.032319391634981,7478.84,32.98210178849668,1591.89,7.020323742196648,-28.510808754357985
2023-12-12,Treats,False,232,30.186206896551724,2.1939655172413794,0.0,0.0,2102.99,30.02898674891049,-32.3136807566011
2023-12-12,Treats,True,414,20.43193236714976,1.9758454106280192,2933.95,34.685097921455394,475.67,5.623361178035989,-32.3136807566011
2023-12-12,Wellness,False,248,111.78931451612904,2.306451612903226,0.0,0.0,8272.08,29.837521980250514,-33.11182726970139
