customer_id,created_at,lifetime_value,loyalty_tier,email_opt_in,acquisition_channel
cust_1203,2023-12-19 16:49:49.600909+00:00,241.99,Platinum,True,Store
cust_1204,2023-03-09 16:49:49.600914+00:00,936.67,Bronze,True,Social Media
cust_1205,2025-01-26 16:49:49.600921+00:00,398.16,Platinum,True,Email
cust_1206,2023-06-25 16:49:49.600926+00:00,700.54,Bronze,True,Referral
cust_1207,2022-12-11 16:49:49.600931+00:00,286.26,Platinum,True,Email
cust_1208,2023-12-24 16:49:49.600936+00:00,251.58,Gold,True,Social Media
cust_1209,2023-04-24 16:49:49.600941+00:00,470.61,Gold,True,Referral
cust_1210,2023-01-25 16:49:49.600945+00:00,736.48,Gold,False,Online
cust_1211,2024-01-23 16:49:49.600950+00:00,377.15,Silver,False,Store
cust_1212,2024-08-19 16:49:49.600957+00:00,601.2,Bronze,False,Email
cust_1213,2023-12-10 16:49:49.600962+00:00,162.22,Bronze,False,Online
cust_1214,2023-08-31 16:49:49.600967+00:00,176.7,Gold,True,Email
cust_1215,2025-06-08 16:49:49.600972+00:00,344.72,Silver,True,Email
cust_1216,2024-09-04 16:49:49.600977+00:00,740.02,Platinum,False,Store
cust_1217,2024-02-29 16:49:49.600982+00:00,615.87,Gold,True,Social Media
cust_1218,2024-07-31 16:49:49.600986+00:00,448.24,Silver,True,Online
cust_1219,2025-09-04 16:49:49.600991+00:00,389.8,Bronze,False,Social Media
cust_1220,2023-01-26 16:49:49.600996+00:00,134.61,Gold,True,Online
cust_1221,2024-07-01 16:49:49.601001+00:00,501.3,Silver,True,Referral
cust_1222,2025-02-04 16:49:49.601006+00:00,415.85,Platinum,False,Social Media
cust_1223,2025-01-20 16:49:49.601010+00:00,418.23,Gold,True,Online
cust_1224,2025-05-17 16:49:49.601015+00:00,277.03,Platinum,True,Online
cust_1225,2024-12-09 16:49:49.601020+00:00,93.0,Platinum,True,Email
cust_1226,2024-01-15 16:49:49.601026+00:00,604.72,Platinum,False,Online
cust_1227,2024-02-05 16:49:49.601030+00:00,259.98,Silver,True,Referral
cust_1228,2023-02-23 16:49:49.601035+00:00,427.95,Platinum,True,Store
cust_1229,2023-07-06 16:49:49.601041+00:00,589.77,Platinum,True,Email
cust_1230,2022-12-13 16:49:49.601046+00:00,312.15,Bronze,True,Social Media
cust_1231,2023-09-13 16:49:49.601051+00:00,766.77,Bronze,True,Store
cust_1232,2025-08-26 16:49:49.601058+00:00,228.81,Silver,True,Referral
cust_1233,2023-02-12 16:49:49.601066+00:00,591.67,Gold,True,Store
cust_1234,2025-04-27 16:49:49.601073+00:00,92.93,Silver,True,Social Media
cust_1235,2024-05-22 16:49:49.601112+00:00,131.62,Platinum,False,Social Media
cust_1236,2022-11-09 16:49:49.601130+00:00,731.96,Silver,True,Social Media
cust_1237,2024-05-17 16:49:49.601142+00:00,353.0,Gold,True,Online
cust_1238,2023-12-27 16:49:49.601152+00:00,540.07,Platinum,True,Referral
cust_1239,2024-08-13 16:49:49.601161+00:00,584.65,Platinum,False,Social Media
cust_1240,2024-01-13 16:49:49.601210+00:00,722.65,Silver,True,Social Media
cust_1241,2023-01-30 16:49:49.601232+00:00,548.91,Bronze,True,Social Media
cust_1242,2025-05-10 16:49:49.601243+00:00,219.06,Bronze,True,Email
cust_1243,2025-02-09 16:49:49.601253+00:00,124.79,Platinum,True,Online
cust_1244,2023-05-31 16:49:49.601262+00:00,532.02,Platinum,True,Email
cust_1245,2023-06-12 16:49:49.601271+00:00,447.98,Gold,True,Social Media
cust_1246,2024-02-21 16:49:49.601294+00:00,560.96,Gold,False,Referral
cust_1247,2023-09-15 16:49:49.601314+00:00,592.24,Silver,True,Referral
cust_1248,2022-11-09 16:49:49.601322+00:00,698.61,Gold,False,Email
cust_1249,2024-05-19 16:49:49.601331+00:00,393.67,Silver,True,Store
cust_1250,2024-11-13 16:49:49.601340+00:00,285.97,Platinum,True,Referral
cust_1251,2023-06-16 16:49:49.601362+00:00,254.77,Platinum,True,Online
cust_1252,2024-01-16 16:49:49.601371+00:00,548.49,Silver,False,Online
cust_1253,2023-03-21 16:49:49.601379+00:00,387.98,Bronze,False,Social Media
cust_1254,2024-11-29 16:49:49.601387+00:00,80.05,Silver,True,Online
cust_1255,2024-09-16 16:49:49.601395+00:00,260.34,Platinum,False,Referral
cust_1256,2023-09-24 16:49:49.601430+00:00,645.5,Platinum,True,Email
cust_1257,2024-08-27 16:49:49.601439+00:00,127.3,Silver,True,Store
cust_1258,2024-03-21 16:49:49.601447+00:00,195.37,Bronze,True,Email
cust_1259,2023-08-23 16:49:49.601455+00:00,387.22,Gold,False,Email
cust_1260,2023-02-19 16:49:49.601464+00:00,281.17,Bronze,True,Store
cust_1261,2025-04-11 16:49:49.601473+00:00,468.3,Silver,True,Store
cust_1262,2023-02-15 16:49:49.601481+00:00,864.97,Gold,True,Online
cust_1263,2025-01-08 16:49:49.601489+00:00,280.27,Platinum,True,Social Media
cust_1264,2023-12-16 16:49:49.601498+00:00,279.23,Bronze,True,Email
cust_1265,2023-08-02 16:49:49.601506+00:00,428.59,Platinum,False,Social Media
cust_1266,2023-10-19 16:49:49.601514+00:00,285.44,Gold,False,Online
cust_1267,2024-08-03 16:49:49.601525+00:00,719.87,Gold,False,Store
cust_1268,2023-05-04 16:49:49.601533+00:00,589.33,Platinum,False,Referral
cust_1269,2025-02-11 16:49:49.601540+00:00,301.06,Platinum,False,Referral
cust_1270,2024-10-16 16:49:49.601547+00:00,61.38,Gold,True,Referral
cust_1271,2023-05-31 16:49:49.601557+00:00,285.09,Silver,True,Referral
cust_1272,2024-10-14 16:49:49.601566+00:00,704.9,Bronze,True,Social Media
cust_1273,2023-10-07 16:49:49.601573+00:00,559.07,Bronze,False,Referral
cust_1274,2023-12-13 16:49:49.601581+00:00,138.52,Gold,True,Email
cust_1275,2025-09-19 16:49:49.601589+00:00,323.05,Bronze,False,Referral
cust_1276,2023-02-08 16:49:49.601597+00:00,447.0,Gold,True,Online
cust_1277,2025-08-14 16:49:49.601603+00:00,438.43,Platinum,False,Social Media
cust_1278,2023-01-15 16:49:49.601608+00:00,249.98,Bronze,True,Referral
cust_1279,2025-08-17 16:49:49.601613+00:00,325.81,Silver,False,Store
cust_1280,2025-01-19 16:49:49.601618+00:00,87.27,Bronze,True,Social Media
cust_1281,2025-06-10 16:49:49.601623+00:00,191.41,Gold,True,Email
cust_1282,2025-09-11 16:49:49.601630+00:00,199.7,Gold,False,Store
cust_1283,2023-09-26 16:49:49.601636+00:00,550.59,Platinum,True,Online
cust_1284,2025-06-04 16:49:49.601641+00:00,136.82,Silver,False,Referral
cust_1285,2025-04-27 16:49:49.601646+00:00,127.66,Bronze,True,Email
cust_1286,2024-09-04 16:49:49.601651+00:00,539.88,Platinum,True,Online
cust_1287,2024-01-17 16:49:49.601656+00:00,259.79,Gold,True,Referral
cust_1288,2023-03-06 16:49:49.601661+00:00,596.07,Bronze,False,Social Media
cust_1289,2025-04-18 16:49:49.601666+00:00,102.32,Bronze,True,Online
cust_1290,2024-09-30 16:49:49.601673+00:00,289.31,Bronze,True,Online
cust_1291,2024-07-27 16:49:49.601678+00:00,505.61,Platinum,True,Store
cust_1292,2024-01-24 16:49:49.601683+00:00,640.18,Silver,False,Store
cust_1293,2024-01-19 16:49:49.601688+00:00,111.0,Gold,True,Referral
cust_1294,2025-01-01 16:49:49.601693+00:00,304.27,Platinum,True,Store
cust_1295,2024-04-05 16:49:49.601698+00:00,671.41,Silver,True,Referral
cust_1296,2023-04-29 16:49:49.601702+00:00,329.64,Platinum,True,Email
cust_1297,2023-10-02 16:49:49.601707+00:00,403.62,Platinum,False,Store
cust_1298,2025-08-01 16:49:49.601712+00:00,477.35,Platinum,True,Email
cust_1299,2024-08-10 16:49:49.601719+00:00,745.79,Platinum,True,Referral
cust_1300,2024-08-17 16:49:49.601724+00:00,305.97,Gold,True,Email
cust_1301,2024-08-10 16:49:49.601730+00:00,249.29,Platinum,True,Online
cust_1302,2025-02-21 16:49:49.601735+00:00,282.66,Silver,True,Store
cust_1303,2023-03-04 16:49:49.601740+00:00,612.44,Gold,False,Social Media
cust_1304,2025-08-07 16:49:49.601744+00:00,195.07,Bronze,False,Referral
cust_1305,2025-09-29 16:49:49.601749+00:00,121.44,Platinum,True,Referral
cust_1306,2025-03-24 16:49:49.601754+00:00,134.2,Gold,True,Store
cust_1307,2023-03-04 16:49:49.601760+00:00,577.3,Bronze,True,Email
cust_1308,2023-03-26 16:49:49.601764+00:00,618.36,Platinum,False,Social Media
cust_1309,2023-02-19 16:49:49.601769+00:00,829.42,Gold,False,Referral
cust_1310,2023-11-24 16:49:49.601776+00:00,400.73,Platinum,True,Online
cust_1311,2024-06-23 16:49:49.601781+00:00,590.14,Bronze,True,Social Media
cust_1312,2024-04-12 16:49:49.601786+00:00,718.94,Platinum,False,Online
cust_1313,2024-11-14 16:49:49.601791+00:00,280.49,Gold,False,Email
cust_1314,2024-09-04 16:49:49.601797+00:00,717.26,Silver,True,Referral
cust_1315,2025-06-27 16:49:49.601801+00:00,486.65,Gold,True,Referral
cust_1316,2023-03-21 16:49:49.601806+00:00,444.98,Platinum,True,Store
cust_1317,2024-08-31 16:49:49.601811+00:00,670.99,Gold,True,Online
cust_1318,2024-10-02 16:49:49.601816+00:00,234.42,Silver,True,Online
cust_1319,2024-06-01 16:49:49.601820+00:00,179.04,Gold,True,Social Media
cust_1320,2024-11-23 16:49:49.601825+00:00,205.12,Platinum,False,Social Media
cust_1321,2024-08-06 16:49:49.601830+00:00,691.16,Platinum,True,Store
cust_1322,2025-04-02 16:49:49.601835+00:00,224.41,Gold,True,Social Media
cust_1323,2023-12-16 16:49:49.601841+00:00,681.16,Platinum,False,Social Media
cust_1324,2022-10-18 16:49:49.601854+00:00,160.38,Platinum,False,Email
cust_1325,2025-08-21 16:49:49.601882+00:00,149.76,Silver,True,Referral
cust_1326,2023-10-05 16:49:49.601908+00:00,395.72,Bronze,False,Email
cust_1327,2023-07-23 16:49:49.601915+00:00,900.05,Silver,True,Social Media
cust_1328,2024-09-26 16:49:49.601921+00:00,104.87,Gold,True,Online
cust_1329,2023-11-20 16:49:49.601929+00:00,334.24,Silver,True,Store
cust_1330,2024-03-11 16:49:49.601934+00:00,284.99,Platinum,True,Referral
cust_1331,2023-06-05 16:49:49.601946+00:00,255.03,Platinum,False,Email
cust_1332,2025-03-12 16:49:49.601955+00:00,259.22,Bronze,True,Online
cust_1333,2023-07-10 16:49:49.601961+00:00,802.62,Bronze,True,Referral
cust_1334,2025-01-25 16:49:49.601966+00:00,308.61,Platinum,False,Social Media
cust_1335,2025-09-22 16:49:49.601971+00:00,268.76,Platinum,True,Online
cust_1336,2024-02-03 16:49:49.601976+00:00,361.86,Bronze,False,Social Media
cust_1337,2022-12-22 16:49:49.601981+00:00,424.65,Platinum,False,Referral
cust_1338,2023-09-29 16:49:49.601986+00:00,195.49,Silver,True,Email
cust_1339,2023-08-22 16:49:49.601991+00:00,861.2,Bronze,True,Online
cust_1340,2023-11-25 16:49:49.601996+00:00,715.04,Gold,True,Email
cust_1341,2023-03-29 16:49:49.602001+00:00,479.11,Platinum,True,Online
cust_1342,2025-02-09 16:49:49.602006+00:00,440.55,Platinum,True,Online
cust_1343,2023-09-20 16:49:49.602011+00:00,318.92,Gold,False,Referral
cust_1344,2025-08-28 16:49:49.602016+00:00,294.24,Silver,True,Referral
cust_1345,2023-06-14 16:49:49.602021+00:00,112.87,Gold,True,Online
cust_1346,2025-03-01 16:49:49.602029+00:00,210.76,Bronze,False,Social Media
cust_1347,2024-05-24 16:49:49.602034+00:00,193.28,Bronze,True,Store
cust_1348,2023-01-09 16:49:49.602039+00:00,475.79,Gold,True,Social Media
cust_1349,2024-06-03 16:49:49.602045+00:00,695.17,Platinum,True,Online
cust_1350,2023-12-17 16:49:49.602051+00:00,326.64,Silver,False,Online
cust_1351,2023-08-25 16:49:49.602056+00:00,547.33,Bronze,True,Referral
cust_1352,2023-06-03 16:49:49.602061+00:00,449.15,Silver,False,Referral
cust_1353,2025-05-06 16:49:49.602066+00:00,426.58,Platinum,True,Store
cust_1354,2024-04-29 16:49:49.602071+00:00,746.57,Silver,False,Online
cust_1355,2023-09-10 16:49:49.602076+00:00,600.6,Silver,True,Referral
cust_1356,2024-09-30 16:49:49.602081+00:00,261.88,Bronze,False,Social Media
cust_1357,2024-10-09 16:49:49.602086+00:00,532.79,Gold,True,Social Media
cust_1358,2024-08-17 16:49:49.602091+00:00,87.64,Platinum,False,Store
cust_1359,2024-04-01 16:49:49.602096+00:00,255.26,Gold,True,Store
cust_1360,2024-07-12 16:49:49.602101+00:00,87.2,Gold,True,Online
cust_1361,2024-03-05 16:49:49.602106+00:00,566.51,Platinum,False,Social Media
cust_1362,2023-12-12 16:49:49.602110+00:00,440.48,Platinum,False,Online
cust_1363,2023-11-13 16:49:49.602117+00:00,304.9,Gold,True,Store
cust_1364,2023-03-14 16:49:49.602122+00:00,847.2,Platinum,True,Email
cust_1365,2024-11-01 16:49:49.602127+00:00,352.84,Gold,True,Online
cust_1366,2025-05-08 16:49:49.602132+00:00,334.12,Gold,True,Store
cust_1367,2022-10-27 16:49:49.602138+00:00,421.47,Gold,True,Social Media
cust_1368,2023-03-03 16:49:49.602145+00:00,123.44,Silver,False,Referral
cust_1369,2023-05-16 16:49:49.602150+00:00,462.01,Bronze,True,Email
cust_1370,2023-01-14 16:49:49.602155+00:00,965.94,Platinum,False,Store
cust_1371,2023-09-01 16:49:49.602160+00:00,630.25,Bronze,True,Social Media
cust_1372,2024-07-25 16:49:49.602164+00:00,217.63,Bronze,False,Referral
cust_1373,2024-10-15 16:49:49.602169+00:00,658.8,Platinum,False,Social Media
cust_1374,2023-10-26 16:49:49.602174+00:00,582.11,Platinum,False,Referral
cust_1375,2023-12-31 16:49:49.602179+00:00,595.09,Bronze,False,Referral
cust_1376,2022-12-22 16:49:49.602184+00:00,567.51,Platinum,True,Social Media
cust_1377,2023-01-06 16:49:49.602189+00:00,761.62,Gold,True,Store
cust_1378,2024-10-17 16:49:49.602193+00:00,230.02,Bronze,False,Referral
cust_1379,2023-03-10 16:49:49.602198+00:00,673.31,Bronze,True,Email
cust_1380,2023-06-12 16:49:49.602203+00:00,952.4,Platinum,True,Online
cust_1381,2024-07-13 16:49:49.602209+00:00,168.54,Bronze,False,Email
cust_1382,2023-07-01 16:49:49.602213+00:00,927.17,Gold,False,Store
cust_1383,2024-11-09 16:49:49.602218+00:00,306.19,Platinum,False,Online
cust_1384,2023-09-18 16:49:49.602223+00:00,117.44,Platinum,False,Email
cust_1385,2024-09-15 16:49:49.602228+00:00,648.96,Silver,True,Referral
cust_1386,2024-06-12 16:49:49.602232+00:00,193.27,Silver,True,Store
cust_1387,2024-02-23 16:49:49.602237+00:00,118.75,Bronze,True,Email
cust_1388,2023-03-16 16:49:49.602244+00:00,500.44,Platinum,True,Store
cust_1389,2023-03-16 16:49:49.602249+00:00,536.44,Bronze,False,Referral
cust_1390,2024-11-23 16:49:49.602254+00:00,160.19,Bronze,True,Online
cust_1391,2023-07-06 16:49:49.602258+00:00,858.35,Platinum,True,Online
cust_1392,2023-06-14 16:49:49.602263+00:00,937.77,Bronze,False,Email
cust_1393,2022-10-18 16:49:49.602268+00:00,724.71,Platinum,True,Online
cust_1394,2024-02-24 16:49:49.602273+00:00,622.87,Bronze,True,Social Media
cust_1395,2022-12-03 16:49:49.602279+00:00,649.68,Platinum,True,Online
cust_1396,2025-03-17 16:49:49.602284+00:00,115.69,Gold,False,Online
cust_1397,2024-11-03 16:49:49.602289+00:00,214.91,Gold,True,Store
cust_1398,2023-01-31 16:49:49.602294+00:00,281.85,Bronze,True,Online
cust_1399,2023-03-22 16:49:49.602299+00:00,886.54,Platinum,True,Referral
cust_1400,2023-11-14 16:49:49.602304+00:00,274.32,Platinum,True,Social Media
cust_1401,2024-05-05 16:49:49.602309+00:00,458.56,Bronze,True,Store
cust_1402,2022-11-12 16:49:49.602313+00:00,350.6,Silver,True,Email
cust_1403,2023-10-04 16:49:49.602318+00:00,723.86,Gold,False,Store
cust_1404,2024-01-30 16:49:49.602323+00:00,395.82,Platinum,False,Referral
cust_1405,2024-12-03 16:49:49.602328+00:00,384.68,Silver,True,Email
cust_1406,2024-02-25 16:49:49.602339+00:00,654.92,Gold,False,Store
cust_1407,2025-08-19 16:49:49.602346+00:00,432.91,Gold,True,Email
cust_1408,2025-09-21 16:49:49.602351+00:00,166.74,Platinum,True,Email
cust_1409,2024-11-01 16:49:49.602355+00:00,487.58,Silver,False,Email
cust_1410,2024-01-11 16:49:49.602360+00:00,428.25,Platinum,True,Store
cust_1411,2022-11-05 16:49:49.602365+00:00,520.5,Platinum,True,Online
cust_1412,2025-06-05 16:49:49.602370+00:00,204.07,Gold,True,Store
cust_1413,2024-12-12 16:49:49.602374+00:00,175.24,Bronze,False,Store
cust_1414,2023-10-16 16:49:49.602379+00:00,535.19,Bronze,False,Email
cust_1415,2024-07-05 16:49:49.602384+00:00,575.43,Gold,False,Online
cust_1416,2023-07-22 16:49:49.602389+00:00,647.17,Gold,False,Online
cust_1417,2024-04-08 16:49:49.602394+00:00,448.47,Bronze,True,Social Media
cust_1418,2022-11-10 16:49:49.602415+00:00,315.1,Gold,False,Store
cust_1419,2024-06-01 16:49:49.602420+00:00,229.13,Platinum,True,Online
cust_1420,2024-04-19 16:49:49.602425+00:00,447.58,Bronze,False,Store
cust_1421,2025-06-07 16:49:49.602430+00:00,457.76,Silver,False,Referral
cust_1422,2025-06-13 16:49:49.602462+00:00,143.48,Silver,False,Email
cust_1423,2023-02-11 16:49:49.602467+00:00,504.9,Bronze,True,Online
cust_1424,2024-09-08 16:49:49.602475+00:00,397.85,Platinum,True,Social Media
cust_1425,2024-09-06 16:49:49.602480+00:00,142.42,Silver,False,Social Media
cust_1426,2024-02-09 16:49:49.602485+00:00,459.3,Platinum,True,Social Media
cust_1427,2024-09-12 16:49:49.602532+00:00,472.53,Platinum,True,Referral
cust_1428,2023-07-05 16:49:49.602547+00:00,625.19,Platinum,False,Store
cust_1429,2023-12-12 16:49:49.602555+00:00,417.42,Gold,False,Referral
cust_1430,2024-04-22 16:49:49.602563+00:00,660.4,Silver,True,Referral
cust_1431,2022-12-20 16:49:49.602574+00:00,368.48,Platinum,True,Store
cust_1432,2023-01-21 16:49:49.602582+00:00,103.22,Platinum,True,Store
cust_1433,2024-10-14 16:49:49.602593+00:00,119.25,Platinum,False,Referral
cust_1434,2025-04-05 16:49:49.602624+00:00,466.38,Platinum,True,Email
cust_1435,2024-10-06 16:49:49.602638+00:00,205.68,Bronze,True,Store
cust_1436,2024-01-25 16:49:49.602645+00:00,413.7,Gold,False,Social Media
cust_1437,2025-03-19 16:49:49.602651+00:00,358.14,Silver,False,Store
cust_1438,2023-12-22 16:49:49.602656+00:00,180.56,Platinum,True,Store
cust_1439,2024-11-28 16:49:49.602661+00:00,196.56,Platinum,False,Email
cust_1440,2023-06-15 16:49:49.602666+00:00,781.73,Gold,True,Referral
cust_1441,2023-02-22 16:49:49.602671+00:00,917.37,Gold,True,Store
cust_1442,2024-01-27 16:49:49.602676+00:00,300.26,Gold,False,Referral
cust_1443,2023-04-08 16:49:49.602681+00:00,367.78,Platinum,True,Online
cust_1444,2023-07-11 16:49:49.602686+00:00,146.03,Platinum,True,Store
cust_1445,2023-03-25 16:49:49.602690+00:00,770.59,Bronze,False,Store
cust_1446,2024-08-14 16:49:49.602700+00:00,521.89,Gold,True,Referral
cust_1447,2025-08-28 16:49:49.602705+00:00,194.83,Platinum,True,Email
cust_1448,2024-09-02 16:49:49.602710+00:00,613.3,Platinum,True,Online
cust_1449,2025-05-16 16:49:49.602715+00:00,159.41,Gold,False,Social Media
cust_1450,2023-02-26 16:49:49.602720+00:00,932.92,Bronze,False,Social Media
cust_1451,2023-01-22 16:49:49.602727+00:00,316.74,Platinum,True,Online
cust_1452,2025-06-23 16:49:49.602733+00:00,337.83,Gold,False,Referral
cust_1453,2023-05-02 16:49:49.602740+00:00,907.96,Bronze,True,Store
cust_1454,2025-05-17 16:49:49.602745+00:00,196.05,Platinum,True,Store
cust_1455,2024-02-11 16:49:49.602750+00:00,462.51,Bronze,True,Store
cust_1456,2023-12-14 16:49:49.602755+00:00,461.59,Gold,False,Email
cust_1457,2024-02-27 16:49:49.602760+00:00,540.46,Silver,True,Referral
cust_1458,2023-10-07 16:49:49.602769+00:00,891.73,Platinum,False,Store
cust_1459,2024-10-03 16:49:49.602774+00:00,291.86,Silver,True,Referral
cust_1460,2023-12-03 16:49:49.602778+00:00,209.31,Gold,True,Email
cust_1461,2025-08-29 16:49:49.602783+00:00,113.12,Platinum,True,Social Media
cust_1462,2023-01-23 16:49:49.602788+00:00,797.83,Bronze,False,Referral
cust_1463,2025-09-12 16:49:49.602793+00:00,304.57,Bronze,False,Referral
cust_1464,2023-01-12 16:49:49.602798+00:00,345.52,Gold,False,Online
cust_1465,2025-05-14 16:49:49.602803+00:00,304.39,Bronze,False,Store
cust_1466,2022-11-29 16:49:49.602810+00:00,840.13,Bronze,False,Social Media
cust_1467,2024-09-20 16:49:49.602815+00:00,582.54,Platinum,True,Social Media
cust_1468,2023-04-05 16:49:49.602820+00:00,877.91,Silver,False,Referral
cust_1469,2025-05-19 16:49:49.602825+00:00,131.75,Gold,True,Email
cust_1470,2023-05-14 16:49:49.602829+00:00,877.95,Platinum,False,Referral
cust_1471,2025-10-02 16:49:49.602835+00:00,330.66,Platinum,True,Online
cust_1472,2024-07-11 16:49:49.602839+00:00,292.61,Silver,True,Store
cust_1473,2023-12-17 16:49:49.602844+00:00,434.35,Silver,False,Referral
cust_1474,2024-12-07 16:49:49.602849+00:00,134.98,Silver,True,Referral
cust_1475,2024-10-09 16:49:49.602854+00:00,143.11,Bronze,True,Email
cust_1476,2023-11-02 16:49:49.602859+00:00,719.4,Gold,True,Store
cust_1477,2024-08-14 16:49:49.602864+00:00,211.15,Silver,True,Referral
cust_1478,2024-06-25 16:49:49.602869+00:00,707.0,Silver,True,Online
cust_1479,2025-01-07 16:49:49.602873+00:00,444.94,Platinum,True,Social Media
cust_1480,2025-08-24 16:49:49.602878+00:00,249.78,Silver,True,Online
cust_1481,2023-04-14 16:49:49.602895+00:00,482.32,Silver,True,Social Media
cust_1482,2025-02-02 16:49:49.602907+00:00,91.78,Silver,False,Email
cust_1483,2022-11-23 16:49:49.602921+00:00,204.3,Silver,True,Social Media
cust_1484,2023-10-13 16:49:49.602928+00:00,755.35,Gold,True,Store
cust_1485,2024-08-11 16:49:49.602935+00:00,739.98,Gold,True,Referral
cust_1486,2022-12-09 16:49:49.602940+00:00,195.77,Platinum,True,Online
cust_1487,2023-08-29 16:49:49.602944+00:00,802.49,Platinum,True,Referral
cust_1488,2023-10-08 16:49:49.602949+00:00,927.38,Bronze,True,Referral
cust_1489,2024-07-03 16:49:49.602954+00:00,749.8,Bronze,False,Social Media
cust_1490,2023-02-23 16:49:49.602973+00:00,111.41,Gold,False,Referral
cust_1491,2025-07-15 16:49:49.602978+00:00,113.33,Silver,True,Email
cust_1492,2025-09-27 16:49:49.602982+00:00,107.58,Silver,True,Social Media
cust_1493,2025-07-28 16:49:49.602987+00:00,77.53,Silver,False,Referral
cust_1494,2023-09-15 16:49:49.602992+00:00,639.4,Silver,True,Store
cust_1495,2024-10-23 16:49:49.602997+00:00,471.33,Silver,False,Store
cust_1496,2023-09-29 16:49:49.603003+00:00,868.89,Bronze,True,Online
cust_1497,2023-01-01 16:49:49.603009+00:00,276.58,Platinum,False,Referral
cust_1498,2024-04-20 16:49:49.603013+00:00,494.79,Bronze,True,Referral
cust_1499,2025-08-18 16:49:49.603018+00:00,449.97,Bronze,False,Store
cust_1500,2023-07-04 16:49:49.603023+00:00,138.3,Platinum,False,Email
cust_1501,2024-11-02 16:49:49.603028+00:00,121.18,Bronze,True,Store
cust_1502,2025-04-10 16:49:49.603033+00:00,238.95,Bronze,True,Social Media
cust_1503,2023-03-09 16:49:49.603040+00:00,960.41,Platinum,True,Email
cust_1504,2025-10-14 16:49:49.603045+00:00,190.14,Platinum,True,Store
cust_1505,2023-12-24 16:49:49.603051+00:00,518.05,Gold,False,Online
cust_1506,2023-02-10 16:49:49.603056+00:00,529.93,Silver,True,Store
cust_1507,2022-11-26 16:49:49.603061+00:00,211.41,Silver,True,Online
cust_1508,2025-04-04 16:49:49.603065+00:00,372.77,Gold,False,Online
cust_1509,2024-05-22 16:49:49.603070+00:00,227.7,Silver,False,Referral
cust_1510,2023-12-12 16:49:49.603075+00:00,554.56,Platinum,False,Email
cust_1511,2022-11-16 16:49:49.603080+00:00,551.08,Gold,True,Referral
cust_1512,2023-06-04 16:49:49.603084+00:00,426.36,Silver,False,Online
cust_1513,2023-08-19 16:49:49.603089+00:00,651.97,Silver,True,Online
cust_1514,2024-12-27 16:49:49.603094+00:00,335.58,Silver,True,Social Media
cust_1515,2023-12-25 16:49:49.603099+00:00,82.91,Platinum,True,Referral
cust_1516,2024-09-26 16:49:49.603103+00:00,499.38,Platinum,True,Store
cust_1517,2023-04-01 16:49:49.603117+00:00,642.7,Platinum,True,Referral
cust_1518,2022-11-27 16:49:49.603122+00:00,908.21,Gold,True,Referral
cust_1519,2023-11-17 16:49:49.603126+00:00,619.72,Platinum,False,Social Media
cust_1520,2025-04-01 16:49:49.603131+00:00,350.61,Gold,False,Referral
cust_1521,2025-06-08 16:49:49.603136+00:00,401.88,Platinum,False,Online
cust_1522,2025-01-30 16:49:49.603142+00:00,92.56,Platinum,True,Online
cust_1523,2024-02-18 16:49:49.603147+00:00,160.25,Gold,True,Social Media
cust_1524,2023-05-06 16:49:49.603154+00:00,583.02,Bronze,False,Store
cust_1525,2023-07-24 16:49:49.603160+00:00,817.07,Silver,True,Store
cust_1526,2025-09-11 16:49:49.603165+00:00,139.4,Gold,False,Email
cust_1527,2024-12-09 16:49:49.603170+00:00,303.3,Bronze,False,Referral
cust_1528,2024-07-01 16:49:49.603176+00:00,543.24,Silver,True,Store
cust_1529,2025-03-24 16:49:49.603181+00:00,356.18,Silver,False,Store
cust_1530,2023-05-31 16:49:49.603186+00:00,850.65,Gold,True,Social Media
cust_1531,2024-02-16 16:49:49.603191+00:00,338.1,Platinum,True,Social Media
cust_1532,2023-12-26 16:49:49.603196+00:00,166.88,Gold,True,Online
cust_1533,2024-05-19 16:49:49.603201+00:00,553.13,Gold,True,Email
cust_1534,2025-06-01 16:49:49.603206+00:00,76.65,Platinum,True,Store
cust_1535,2023-02-04 16:49:49.603210+00:00,819.19,Silver,True,Store
cust_1536,2023-06-10 16:49:49.603215+00:00,440.6,Silver,True,Referral
cust_1537,2025-05-24 16:49:49.603222+00:00,151.84,Gold,True,Social Media
cust_1538,2025-02-05 16:49:49.603227+00:00,376.69,Silver,True,Social Media
cust_1539,2024-12-28 16:49:49.603245+00:00,352.51,Gold,True,Online
cust_1540,2022-11-14 16:49:49.603250+00:00,370.54,Bronze,False,Email
cust_1541,2023-02-24 16:49:49.603254+00:00,301.24,Platinum,True,Online
cust_1542,2023-03-30 16:49:49.603259+00:00,232.35,Gold,True,Online
cust_1543,2023-08-26 16:49:49.603265+00:00,832.83,Gold,True,Social Media
cust_1544,2023-05-27 16:49:49.603272+00:00,610.82,Platinum,True,Store
cust_1545,2022-11-10 16:49:49.603277+00:00,187.93,Gold,True,Social Media
cust_1546,2023-05-14 16:49:49.603282+00:00,467.52,Bronze,True,Referral
cust_1547,2024-05-18 16:49:49.603287+00:00,507.18,Gold,True,Referral
cust_1548,2023-10-16 16:49:49.603292+00:00,170.41,Bronze,False,Social Media
cust_1549,2024-06-05 16:49:49.603297+00:00,470.4,Silver,False,Social Media
